,Experiments,Time,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae],k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other
163,RPRC0530015,3,0.856884277,0.003209847,0.107107518,0.0,0.0,0.025582237,0.0,0.006202486,0.0,0.0,0.0,0.0,0.0,9.65e-05,0.0,0.0,0.0,0.0,0.0,0.000144805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000168939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,RPRC0530015,4,0.167758126,0.022757352,0.046030355,0.647346981,0.0,0.014472576,0.052011894,0.011516183,0.0,0.0,0.0,0.0,0.0,0.005070558,0.0,0.0,0.0,0.0,0.0,0.003351725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000567215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,RPRC0530015,5,0.084584175,0.019867424,0.000238104,0.828964913,0.0,0.030563069,0.027458189,0.000714313,0.0,0.0,0.0,0.0,0.0,0.001590537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000276201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,RPRC0530015,6,0.408177219,0.011696066,0.530024158,0.0,0.0,0.027777018,9.12e-06,0.017001686,0.0,0.0,0.0,0.0,0.0,0.000811341,0.0,0.0,0.0,0.0,0.0,0.000619901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001221569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,RPRC0530015,7,0.679328187,0.012429284,0.144200132,0.0,0.0,0.154381369,0.000260105,0.00557367,0.0,0.0,0.0,0.0,0.0,0.000733867,0.0,0.0,0.0,0.0,0.0,0.000566656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000204368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,RPRC0530016,1,0.216243926,0.035349708,0.000579503,0.285784336,0.0,0.153434672,0.000133732,0.0,0.0,0.0,0.0,0.0,0.0,0.000757812,0.0,0.0,0.0,0.0,8.92e-05,0.0,0.0,0.0,0.0,0.302144163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,RPRC0530016,2,0.001705481,0.802693484,0.021347918,0.0,0.0,0.002058339,0.060691602,0.0,0.0,0.0,0.0,0.0,0.0,0.022641731,0.0,0.0,0.0,0.0,0.032286521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,RPRC0530016,3,0.000213349,0.872026455,0.006009316,0.0,0.0,0.000213349,0.009173986,0.0,0.0,0.0,0.0,0.0,0.0,0.002097927,0.0,0.0,0.0,0.0,0.000426697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085908331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,RPRC0530016,4,0.000139353,0.888921405,5.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081661093,0.0,0.0,0.0,0.0,0.025515608,0.0,0.0,0.0,0.0,8.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,RPRC0530016,5,0.606686394,0.025792776,0.001091314,0.105143865,0.0,0.25841046,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000272828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,RPRC0530016,6,0.697686173,0.029540604,0.000224643,0.234976974,0.0,0.022829383,0.000112322,0.0,0.0,0.0,0.0,0.0,0.0,0.000336965,0.0,0.0,0.0,0.0,0.000140402,0.0,0.0,0.0,0.0,0.012074582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,RPRC0530016,7,0.099873193,0.715800152,0.003043368,0.065280243,0.0,0.00091301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015013949,0.0,0.0,0.0,0.0,0.024651281,0.0,0.0,0.0,0.0,0.021049962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,RPRC0530018,1,0.062573476,0.855322538,0.001934089,0.034775684,0.0,0.001213546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010808146,0.00102393,0.0,0.0,0.0,0.002465016,0.007963897,0.004702492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,RPRC0530018,2,0.149642318,0.793761254,0.015280549,0.0,0.0,0.028517203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001946567,0.0,0.0,0.0,0.0,0.0,0.002481873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,RPRC0530018,3,0.615693396,0.04202109,0.003185829,0.0,0.0,0.332759884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001656631,0.0,0.0,0.0,0.0,0.0,0.003090255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,RPRC0530018,4,0.284215283,0.610603474,0.004066673,0.051561402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023496335,0.000100412,0.0,0.0,0.0,0.000251029,0.008434582,0.003514409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,RPRC0530018,5,0.001708044,0.042026589,0.000543963,0.946539307,0.0,0.002197611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00294828,0.0,0.0,0.0,0.0,0.00029374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,RPRC0530018,6,0.000265221,0.644810515,0.001267166,0.000117876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08204161,0.045028585,0.0,0.0,0.0,0.047209289,0.030323569,0.025814817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,RPRC0530018,7,0.796037936,0.011461423,0.073345783,0.0,0.0,0.115712769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001025303,0.0,0.0,0.0,0.0,0.0,0.000402798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,RPRC0530019,1,0.00172014,0.919697778,1.09e-05,0.002993914,0.0,0.0,0.000391931,0.000119757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071004758,0.0,0.000631444,8.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,RPRC0530019,2,0.040878337,0.250941944,0.000445651,0.65190617,0.0,0.000526678,0.007251955,0.000891302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008467366,0.0,0.004659077,0.009966374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,RPRC0530019,3,0.0,0.81619534,0.129557639,0.00033031,0.0,0.0,2.54e-05,0.005615265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011230531,0.001245014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,RPRC0530019,4,1.69e-05,0.834645669,5.07e-05,0.021324051,0.0,3.38e-05,0.000658984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139890507,0.0,0.000152073,0.000185867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,RPRC0530019,5,0.59934353,0.062783714,0.289824708,0.0,0.0,0.035407501,0.000558698,0.011313639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,RPRC0530019,6,0.530229611,0.000484568,0.456388847,7.45e-05,0.0,0.000670941,0.0,0.011070523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,RPRC0530019,7,0.002638522,0.597994723,0.001583113,0.150079156,0.0,0.0,0.002849604,0.001055409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202955145,0.0,0.003588391,0.001583113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,RPRC0530020,1,0.006594177,0.158681165,0.814030165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000280603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,RPRC0530020,2,0.773464052,0.026187364,0.001350763,0.146775599,0.0,0.0,0.000718954,0.0,0.0,0.0,0.00130719,0.0,0.0,0.00043573,0.0,0.0,0.0,0.0,0.003028322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,RPRC0530020,3,0.28831563,0.187477419,0.003938146,0.200953826,0.0,0.117024351,0.00491365,0.0,0.0,0.0,0.000397428,0.0,0.0,0.000433557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189572946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,RPRC0530020,4,0.236990973,0.189327984,8.02e-05,0.114302909,0.0,0.006018054,0.337331996,0.0,0.0,0.0,0.00337011,0.0,0.0,0.000320963,0.0,0.0,0.0,0.0,0.004052156,0.0,0.0,0.0,0.0,0.093480441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,RPRC0530020,5,0.112877798,0.503625963,0.000810774,0.035313725,0.0,0.001531463,0.003040404,0.0,0.0,0.0,0.112787712,0.0,0.0,0.078419891,0.0,0.0,0.0,0.0,0.054006576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,RPRC0530020,6,0.230530183,0.629506902,0.0,0.049739029,0.0,0.074548451,0.002180482,0.0,0.0,0.0,0.000446398,0.0,0.0,0.004532656,0.0,0.0,0.0,0.0,0.002438019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,RPRC0530020,7,0.059067742,0.699362068,0.00236271,0.081648496,0.0,0.011172242,0.015728896,0.0,0.0,0.0,0.029567624,0.0,0.0,0.011239748,0.0,0.0,0.0,0.0,0.022614507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,RPRC0530021,1,0.000499233,0.23988161,0.007167564,0.48432764,0.0,0.0,0.069571729,0.0,0.0,0.0,0.0,0.0,0.0,0.000998467,3.57e-05,0.0,0.0,0.0,0.0,0.000534893,0.0,0.0,0.0,0.189423386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,RPRC0530021,2,0.238366343,0.089209466,0.000410103,0.528043809,0.0,0.0,0.108146576,0.0,0.0,0.0,0.0,0.0,0.0,0.006368658,0.000868453,0.0,0.0,0.0,0.0,0.000796082,0.0,0.004342267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,RPRC0530021,3,0.353554582,0.221911174,0.00054589,0.202511093,0.0,0.0,0.182649105,0.0,0.0,0.0,0.0,0.0,0.0,0.004311129,0.005766835,0.0,0.0,0.0,0.0,0.00425514,0.0,0.002057584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,RPRC0530021,4,0.000457576,0.685514446,0.000130736,0.0,0.0,0.0,0.006013858,0.0,0.0,0.0,0.0,0.0,0.0,0.091319127,0.0353641,0.0,0.0,0.0,0.0,0.010328147,0.0,0.067590535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,RPRC0530021,5,0.28432282,0.644434137,0.02606679,0.000185529,0.0,0.0,0.000185529,0.0,0.0,0.0,0.0,0.0,0.0,9.28e-05,0.001113173,0.0,0.0,0.0,0.0,0.001113173,0.0,0.002226345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,RPRC0530021,6,0.002193277,0.238395775,0.00120854,0.278322367,0.0,0.0,0.305447384,0.0,0.0,0.0,0.0,0.0,0.0,0.011816839,0.001969473,0.0,0.0,0.0,0.0,0.004028468,0.0,0.004520836,0.0,0.126001522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,RPRC0530021,7,0.175039224,0.53116945,0.091967388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029292278,0.0,0.0,0.0,0.0,0.0,0.026014233,0.0,0.030987336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,RPRC0530022,1,0.756776358,0.037651467,0.203728885,0.0,0.0,6.04e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,RPRC0530022,2,0.840258999,0.061326255,0.000942718,0.0,0.0,0.089582972,7.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000868292,0.000372125,0.0,0.0,0.0,0.000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,RPRC0530022,3,0.000336801,0.462764763,0.000224534,0.0,0.0,0.0,3.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.049958835,0.281116683,0.0,0.0,0.0,0.003330589,0.003742235,0.0,0.12555198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,RPRC0530022,4,0.844891591,0.033894658,0.062947221,0.0,0.0,0.050895787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001237424,0.0,0.0,0.0,0.0,0.00053801,0.000376607,0.0,0.000161403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,RPRC0530022,5,0.028541801,0.800054398,0.000288988,0.0,0.0,0.002447897,0.072994934,0.0,0.0,0.0,0.0,0.0,0.0,0.022405059,0.007445687,0.0,0.0,0.0,0.011355523,0.027946826,0.0,0.005371774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,RPRC0530022,6,0.734433375,0.029436488,0.0001401,0.0,0.0,0.043197385,0.183421544,0.0,0.0,0.0,0.0,0.0,0.0,0.002661893,0.000498132,0.0,0.0,0.0,0.001183064,0.000326899,0.0,0.001650062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,RPRC0530022,7,0.721718393,0.122027408,0.027341126,0.0,0.0,0.015014107,0.00241838,0.0,0.0,0.0,0.0,0.0,0.0,0.004937525,0.012662905,0.0,0.0,0.0,0.004198576,0.006381835,0.0,0.007423082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
