,Experiments,Time,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae,k__Bacteria|Other|Other|Other|Other,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae
77,PROP0510238,1,4.91e-05,0.764760797,1.64e-05,0.155657828,0.0,0.006764171,6.55e-05,0.0,0.0,0.0,4.91e-05,0.06598752,0.0,0.0,1.64e-05,0.0,0.0,0.0,0.0,1.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,PROP0510238,2,0.000203346,0.723761625,0.010763767,0.20358973,0.0,0.003578885,0.000271128,0.0,0.0,0.0,0.000325353,2.71e-05,0.0,0.0,1.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,PROP0510238,3,0.0,0.274136575,0.001267412,0.355790783,0.0,0.0009975,0.326170889,0.0,0.0,0.0,1.17e-05,0.000105618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,PROP0510238,4,0.000139365,0.000557461,0.0,0.000300172,0.0,0.676886792,0.0,0.0,0.0,0.0,0.0,0.316112779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,PROP0510238,5,0.000278928,0.146084735,0.000176165,0.277445022,0.0,0.001482721,0.530080155,0.0,0.0,0.0,8.81e-05,2.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,PROP0510238,6,0.005653847,0.002040901,0.00743274,0.41786064,0.0,5.52e-05,0.00215122,0.0,0.0,0.0,0.267289049,8.27e-05,0.0,0.0,0.075237531,0.0,0.0,0.0,0.0,0.119075527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,PROP0510238,7,0.058676414,0.141836604,0.045081442,0.63683468,0.0,0.001885341,0.055752212,0.0,0.0,0.0,3.85e-05,0.000461716,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,PROP0510250,1,0.136549712,0.068463071,0.0,0.209357404,0.0,0.014288627,0.0,0.0,0.0,0.03031824,0.336198378,1.57e-05,0.0,0.0,0.111156422,0.0,0.0,0.0,0.0,0.0,0.0,0.039823078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,PROP0510250,2,0.000277712,0.000383507,0.0,2.64e-05,0.0,7.93e-05,0.0,0.0,0.0,5.29e-05,0.000119019,0.956240578,0.0,0.0,3.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,PROP0510250,3,9.3e-06,0.46990674,3.72e-05,0.511869009,0.0,0.014625891,0.0,0.0,0.0,0.0,9.3e-06,0.00024175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,PROP0510250,4,0.130880346,0.160043221,0.0,0.395848499,0.0,0.005698362,0.0,0.0,0.0,0.0991697,0.111146497,0.000250227,0.0,0.0,0.03283667,0.0,0.0,0.0,0.0,0.0,0.0,0.026353503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,PROP0510250,5,0.440447557,0.264042162,1.18e-05,0.200233447,0.0,0.014112903,0.0,0.0,0.0,0.001367666,0.0,1.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034899076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,PROP0510250,6,0.161807409,0.128237407,0.0,0.450945835,0.0,0.002970945,0.0,0.0,0.0,0.00547191,0.111519546,0.0,0.0,0.0,0.014485456,0.0,0.0,0.0,0.0,0.0,0.0,0.032915387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,PROP0510250,7,0.340184804,0.011314233,0.000691351,0.326557203,0.0,9.31e-05,0.0,0.0,0.0,0.004267766,0.172212989,0.000186133,0.0,0.0,0.031802167,0.0,0.0,0.0,0.0,0.0,0.0,0.008469055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,PROP0510251,1,0.238653475,0.200303981,0.0,0.024684408,0.0,0.044218022,0.027625709,0.000365903,0.0,0.0,0.275539356,7.04e-05,0.0,0.0,0.093755717,0.0,0.0,0.0,0.000154805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,PROP0510251,2,0.0,0.307315624,0.0,0.454769121,0.0,0.087953884,0.0,0.0,0.0,0.0,0.0,0.047411898,0.0,0.0,0.0,0.0,0.0,0.0,0.098021038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,PROP0510251,3,0.085265684,0.286732945,0.0,0.454809736,0.0,0.083291052,0.0,0.0,0.0,0.0,0.0,0.000521083,0.0,0.0,0.0,0.0,0.0,0.0,0.000479945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,PROP0510251,4,0.438705926,0.180157275,0.0,0.301080037,0.0,0.025818404,1.97e-05,0.0,0.0,0.0,0.0,0.000502572,0.0,0.0,0.0,0.0,0.0,0.0,0.049675792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,PROP0510251,5,0.333854406,0.298349829,0.0,0.214395279,0.0,0.043945952,0.0,0.0,0.0,0.0,0.0,0.000332184,0.0,0.0,0.0,0.0,0.0,0.0,0.104168906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,PROP0510251,6,0.478775405,0.031314639,0.0,0.264378698,0.0,0.010774376,0.033383072,0.000216105,0.0,0.0,0.002675585,2.06e-05,0.0,0.0,0.007965012,0.0,0.0,0.0,0.000226396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,PROP0510251,7,0.301633122,0.023481143,0.0,0.043995403,0.0,6.68e-05,0.080239489,0.062692112,0.0,0.0,0.26490792,1.34e-05,0.0,0.0,0.029548553,0.0,0.0,0.0,2.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,PROP0510254,1,0.006458979,0.506671016,0.0,0.250008155,0.024596314,0.208775077,0.0,0.0,0.0,0.0,0.000163106,0.000521938,0.0,0.001663676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,PROP0510254,2,0.087820053,0.614501077,0.0,0.095876206,0.002073861,0.193866156,0.0,0.0,0.0,0.0,0.0,0.002353035,0.0,0.000757757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,PROP0510254,3,0.088884376,0.449092878,6.77e-05,0.288248037,0.007784999,0.115691849,0.0,0.0,0.0,0.0,0.000203087,0.0,0.0,0.00216626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04068508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,PROP0510254,4,0.0,0.709679233,0.0,0.0,0.0,0.283264457,0.0,0.0,0.0,0.0,0.0,0.005369543,0.0,0.001180737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,PROP0510254,5,0.334784976,0.092868808,0.0,0.300653239,0.137234622,0.066031573,0.0,0.0,0.0,0.0,0.0,0.000870985,0.0,0.01290147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044311377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,PROP0510254,6,0.075814103,0.100962646,0.019160794,0.003316291,0.001612086,0.020634701,0.0,0.0,0.0,0.0,0.668094514,9.21e-05,0.0,0.022615264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021509834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,PROP0510254,7,0.000602682,0.00015067,0.007834865,0.029380744,0.0,0.0,0.0,0.0,0.0,0.0,0.000452011,0.170257647,0.0,0.044749134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,RPRC0530001,1,0.559577443,0.054528507,0.060711512,0.041230387,0.02908187,0.0,0.007954016,0.0,0.0,0.000528196,0.178281808,0.0,0.0,0.0,0.005095541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,RPRC0530001,2,0.557139631,0.000451697,0.012111117,0.113940489,8.47e-05,0.0,0.005025126,0.248574332,0.0,0.00189148,0.004855739,0.0,0.0,0.0,0.004714584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,RPRC0530001,3,0.445031056,0.005828954,0.20422838,0.204467272,0.000740564,0.0,0.048518872,0.001576684,0.0,0.000597229,0.024677496,0.0,0.0,0.0,0.003296703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,RPRC0530001,4,0.053947157,0.025363902,0.178513119,0.651390071,0.0,0.0,0.023501276,0.00089682,0.0,0.052682411,0.000804838,0.0,0.0,0.0,0.00094281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,RPRC0530001,5,0.557662515,0.002416806,0.188758753,0.063952408,0.001022495,0.0,0.015089546,0.03082977,0.0,0.02224701,0.01921051,0.0,0.0,0.0,0.009016546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,RPRC0530001,6,0.008859237,0.01834737,0.002433556,0.075412884,0.008831893,0.0,0.141036859,5.47e-05,0.0,0.095072733,0.35360385,0.0,0.0,0.0,0.260527179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,RPRC0530001,7,0.149745952,0.236549694,0.0,0.034474571,0.236074837,0.0,0.0,0.0,0.0,0.005532077,0.152286433,0.0,0.0,0.0,0.000712285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,RPRC0530003,1,0.351459923,0.008870076,0.361300585,0.100293872,0.0,8.09e-05,0.015232806,0.0,0.0,0.0,0.00374754,0.0,0.0,0.070421396,0.0,0.0,0.0,0.0,0.0,0.026340622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,RPRC0530003,2,0.084780848,0.076275763,0.047745477,0.080798308,0.0,0.014917649,0.407929079,0.0,0.0,0.0,0.111398614,0.0,0.0,0.003667537,0.0,0.0,0.0,0.0,0.0,0.10498605,6.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,RPRC0530003,3,0.154080038,0.46209023,0.156114168,0.002505192,0.0,0.000321179,0.001156243,0.0,0.0,0.0,0.00010706,0.0,0.0,0.000663769,0.0,0.0,0.0,0.0,0.0,0.038434362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,RPRC0530003,4,0.296308816,0.000721111,0.344600685,0.077586984,0.0,0.001690103,0.047796106,0.0,0.0,0.0,0.113642509,0.0,0.0,0.016878493,0.0,0.0,0.0,0.0,0.0,0.016517938,0.022467099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,RPRC0530003,5,0.0,0.634568756,0.0,0.0,0.0,0.362313821,0.000145844,0.0,0.0,0.0,1.82e-05,0.0,0.0,3.65e-05,0.0,0.0,0.0,0.0,0.0,0.001695441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,RPRC0530003,6,0.181940154,0.073294019,0.123186371,0.085650098,0.0,0.005210771,0.324752722,0.0,0.0,0.0,0.045555244,0.0,0.0,0.016131549,0.0,0.0,0.0,0.0,0.0,0.077256701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,RPRC0530003,7,0.3864097,0.012409771,0.167691925,0.060235395,0.0,0.005475945,0.019699179,0.0,0.0,0.0,0.040216193,0.0,0.0,0.007822779,0.0,0.0,0.0,0.0,0.0,0.037620453,0.108736621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,RPRC0530004,1,0.08552565,0.060862086,0.000708287,0.030228676,0.0,0.0,0.107533138,0.0,0.0,0.114616007,0.39648892,0.0,0.0,0.0,0.012673277,0.0,0.0,0.0,0.0,0.05714358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,RPRC0530004,2,0.02584472,0.033471031,0.003389471,0.148209935,0.0,0.0,0.065432687,0.0,0.0,0.07650143,0.473387353,0.0,0.0,0.0,0.013531406,0.0,0.0,0.0,0.0,0.09908908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,RPRC0530004,3,0.13884007,0.00208027,0.114486568,0.031204046,0.0,0.0,0.143574477,0.0,0.0,0.042143395,0.19568882,0.0,0.0,0.0,0.218679387,0.0,0.0,0.0,0.0,0.028657509,0.0,0.0,0.001721603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,RPRC0530004,4,0.6405403,0.002154981,0.116524482,0.087665511,0.0,0.0,0.003954501,0.0,0.0,0.007531325,0.039389496,0.0,0.0,0.0,0.00222163,0.0,0.0,0.0,0.0,0.022705056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,RPRC0530004,5,0.501923718,0.000578228,0.069387301,0.014500167,0.0,0.0,0.056177027,0.0,0.0,0.007005449,0.15647726,0.0,0.0,0.0,0.108729011,0.0,0.0,0.0,0.0,0.028644501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,RPRC0530004,6,0.560444236,0.004489171,0.063124973,0.055763585,0.0,0.0,0.019914046,0.0,0.0,0.028424322,0.174162802,0.0,0.0,0.0,0.006531637,0.0,0.0,0.0,0.0,0.014871708,0.0,0.0,4.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,RPRC0530004,7,0.0,0.587141804,0.0,0.000368562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115176,0.0,0.0,0.1637796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,RPRC0530005,1,0.242424242,0.009476485,0.000841751,0.188850874,0.0,0.001955034,0.304496579,0.0,0.0,0.0,0.079368958,0.0,0.0,0.031714999,0.0,0.0,0.0,0.009367872,0.0,0.088872597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,RPRC0530005,2,0.0,0.843608068,0.0,0.0,0.0,0.122352635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010027837,0.0,0.0,0.0,0.0,0.0,0.02183008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,RPRC0530005,3,0.048223801,0.121314387,0.0,0.000319716,0.0,0.019058615,0.568667851,0.0,0.0,0.0,0.0,0.0,0.0,0.032007105,0.0,0.0,0.0,0.0,0.0,0.194653641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,RPRC0530005,4,0.357703006,0.087016991,1.68e-05,0.008344784,0.0,0.007892356,0.324424411,0.0,0.0,0.0,0.000268105,0.0,0.0,0.009785851,0.0,0.0,0.0,0.064965314,0.0,0.045041724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,RPRC0530005,5,0.238603398,0.100556509,0.0,0.026078977,0.0,0.006379137,0.395861701,0.0,0.0,0.0,0.000207211,0.0,0.0,0.074640341,0.0,0.0,0.0,0.088242259,0.0,0.053638032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,RPRC0530005,6,0.493772112,0.001088572,0.156356633,0.085578513,0.0,0.0,0.074295045,0.0,0.0,0.0,0.055098495,0.0,0.0,0.046180577,0.0,0.0,0.0,0.001779397,0.0,0.013314074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,RPRC0530005,7,0.216229597,0.096371935,0.000123772,0.027848689,0.0,0.006467084,0.405090121,0.0,0.0,0.0,0.000154715,0.0,0.0,0.071694902,0.0,0.0,0.0,0.110729481,0.0,0.047760501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,RPRC0530006,1,9.32e-05,0.307341017,0.0,0.013607133,0.0,0.0,3.11e-05,0.0,0.0,0.0,0.624654385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,RPRC0530006,2,0.370139337,0.000572114,0.275592876,0.10681923,0.0,0.0,0.02810741,0.0,0.0,0.0,0.005315124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145833718,0.0,0.0,0.0,0.002989757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,RPRC0530006,3,0.001428571,0.019107143,0.002857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290535714,0.0,0.132321429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,RPRC0530006,4,2.63e-05,0.438508728,0.0,0.002948843,0.0,0.0,2.63e-05,0.0,0.0,0.0,0.519786209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,RPRC0530006,5,0.39705963,0.000493719,0.273556787,0.099511767,0.0,0.0,0.023021925,0.0,0.0,0.0,0.00581491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132060636,0.0,0.0,0.0,0.003529175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,RPRC0530006,6,0.28283672,0.009032283,0.383454411,0.040790956,0.0,0.0,0.051882211,0.0,0.0,0.0,0.015286896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150246688,0.0,0.0,0.001437396,0.024804786,9.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,RPRC0530006,7,0.002671661,0.115928058,0.000771201,0.081526978,0.0,0.0,0.386784918,0.0,0.0,0.0,0.210290027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003525491,0.0,0.0,0.0,0.006031895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,RPRC0530007,1,0.192769192,0.0,0.0,0.025317251,0.0,0.0,0.268595301,0.093039327,0.0,0.0,0.265485614,0.0,0.0,0.0,0.014449051,0.0,0.0,0.01504586,0.0,0.004962935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,RPRC0530007,2,0.0,0.0,0.0,7.48e-05,0.0,0.0,2.49e-05,0.0,0.0,0.0,0.0,0.798569756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.197468418,0.0,0.0,0.0,0.0,0.0,0.0
142,RPRC0530007,3,0.219004779,0.0,0.0,0.103176834,0.0,0.0,0.110936182,0.168119202,0.0,0.0,0.169243745,5.62e-05,0.0,0.0,0.005454034,0.0,0.0,0.021816137,0.0,0.026145628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,RPRC0530007,4,0.109825568,0.0,0.0,0.134890391,0.0,0.0,0.311345957,0.009369844,0.0,0.0,0.230513868,1.96e-05,0.0,0.0,0.029838139,0.0,0.0,0.026321993,0.0,0.117938242,0.0,0.0,0.0,0.0,0.0,0.0,1.96e-05,0.0,0.0,0.0,0.0,0.0,0.0
144,RPRC0530007,5,0.4030115,0.0,0.0,0.071443383,0.0,0.0,0.12947219,0.285454516,0.0,0.0,0.040913659,0.0,0.0,0.0,0.005104238,0.0,0.0,0.021772766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,RPRC0530007,6,0.162287804,0.0,0.0,0.053225385,0.0,0.0,0.431548707,0.108435623,0.0,0.0,0.137633847,0.000208932,0.0,0.0,0.008670671,0.0,0.0,0.011909115,0.0,0.033951423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,RPRC0530007,7,0.085153257,0.0,0.0,0.129693487,0.0,0.0,0.429501916,0.047222222,0.0,0.0,0.170785441,0.000239464,0.0,0.0,0.016139847,0.0,0.0,0.006321839,0.0,0.041427203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,RPRC0530010,1,0.000200515,0.000100257,0.0,0.000300772,0.0,0.0,0.000133676,0.240751262,0.0,0.0,0.0,0.0,0.0,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.746282124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,RPRC0530010,2,0.23106012,0.058774516,0.0,0.053839251,0.0,0.0,0.048583515,0.030765287,0.0,0.039674401,0.248878349,0.0,0.0,0.128445071,0.008909114,0.0,0.0,0.0,0.0,0.081271632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,RPRC0530010,3,0.222960152,0.013541487,0.0,0.092806624,0.0,0.0,0.226151458,0.015784026,0.0,0.038899431,0.179661894,0.0,0.0,0.004485078,0.032171813,0.0,0.0,0.0,0.0,0.108073141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,RPRC0530010,4,0.618401706,0.027642994,0.0,0.031061609,0.0,0.0,0.0,0.018820762,0.0,0.021210116,0.03731069,0.0,0.0,0.040729305,0.0,0.0,0.0,0.0,0.0,0.158653139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,RPRC0530010,5,0.017569299,0.193565792,0.0,0.021110137,0.0,0.0,0.302724759,0.00387806,0.0,0.052707898,0.1269306,0.0,0.0,0.120489647,0.018075133,0.0,0.0,0.0,0.0,0.128515546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,RPRC0530010,6,0.462154942,0.0,0.0,0.010685663,0.0,0.0,0.001929356,0.000148412,0.0,0.00296824,0.104036806,0.0,0.0,0.001038884,0.173790442,0.0,0.0,0.0,0.0,0.005342832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,RPRC0530010,7,0.073023803,0.003967088,0.0,0.085512783,0.0,0.0,0.384954452,0.00176315,0.0,0.117837202,0.249926535,0.0,0.0,0.000293858,0.007493388,0.0,0.0,0.0,0.0,0.037760799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
