SampleID,k__Bacteria|Other|Other,k__Bacteria|p__Actinobacteria|Other,k__Bacteria|p__Actinobacteria|c__Actinobacteria,k__Bacteria|p__Actinobacteria|c__Coriobacteriia,k__Bacteria|p__Actinobacteria|c__Thermoleophilia,k__Bacteria|p__Bacteroidetes|Other,k__Bacteria|p__Bacteroidetes|c__,k__Bacteria|p__Bacteroidetes|c__Bacteroidia,k__Bacteria|p__Bacteroidetes|c__Cytophagia,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia,k__Bacteria|p__Cyanobacteria|c__4C0d-2,k__Bacteria|p__Cyanobacteria|c__Chloroplast,k__Bacteria|p__Cyanobacteria|c__Nostocophycideae,k__Bacteria|p__Firmicutes|Other,k__Bacteria|p__Firmicutes|c__Bacilli,k__Bacteria|p__Firmicutes|c__Clostridia,k__Bacteria|p__Firmicutes|c__Erysipelotrichi,k__Bacteria|p__Fusobacteria|c__Fusobacteriia,k__Bacteria|p__Gemmatimonadetes|c__Gemm-1,k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria],k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,k__Bacteria|p__Spirochaetes|c__[Brachyspirae],k__Bacteria|p__Synergistetes|c__Synergistia,k__Bacteria|p__TM7|c__TM7-3,k__Bacteria|p__Tenericutes|c__Mollicutes,k__Bacteria|p__Tenericutes|c__RF3,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae,k__Bacteria|p__WPS-2|c__,k__Bacteria|p__[Thermi]|c__Deinococci
B160RYGS.03,0,0,0.292024513,0.020586077,0,0,0,0.085020068,0,0,0,0,0,0,0.001898925,0.428035044,0.009019896,0,0,0,0,0,0,0.00032368,0.04589789,0,0,0,0,0,0.117193906,0,0
K160QDLR.03,0,0,0.136656955,0.146023362,0,0,0,0.00013614,0,0,0,0,0,0,0.03858197,0.608734718,0.002259918,0.000108912,0,0,0,0,0,0,0.067470798,0,0,2.72E-05,0,0,0,0,0
G160Q3F5.03,1.90E-05,0,0.371489952,0.000228141,0,0,0,0.262514496,0,0,0,0,0,0,0.007699766,0.280955912,0.000152094,0,0,0,0,0.000988612,0,0.021445275,0.05450674,0,0,0,0,0,0,0,0
A160TVYY.03,0.003045551,0,0.018273305,0.007680085,0,0,0,0.121557203,0,0,0,0,0,0,0.014962924,0.70815678,0.000264831,0.101430085,0,0,0,0.002913136,0.000529661,0.010460805,0.010725636,0,0,0,0,0,0,0,0
J160PZYH.03,0.000393041,0,0.04073147,0.067892679,0,0.000248236,0,0.130344842,0,0,0,0,0,0,0.002647856,0.709418506,0.002875406,0,0,0,0,0.014459775,0.003578743,0,0.027409445,0,0,0,0,0,0,0,0
H160QPSX.03,0,0,0.038019659,0.028424322,0,0,0,0.084996383,0,0,0,0,0,0,0.000680822,0.824730863,0.003042424,0,0,0,0,0.006191226,0.008850687,0,0.005063614,0,0,0,0,0,0,0,0
K160S7LF.03,0.000108448,0,0.089903481,0.003795684,0,0,0,0.211148465,0,0,0,0,0,0,0.031992192,0.60861078,0,0,0,0,0,0.002494306,0.000867585,0,0.051079059,0,0,0,0,0,0,0,0
C160R7V2.03,0,0,0.176702958,0,0,0,0,0.000192697,0,0,0,0,0,0,0.065420561,0.756912997,0,0,0,0,0,0,0,0,0.000770787,0,0,0,0,0,0,0,0
D160RZKM.03,0,0,0.000502513,0,0,0,0,0.241541039,0,0,0,0,0,0,0.047236181,0.558291457,0,0,0,0,0,0,0,0,0.152428811,0,0,0,0,0,0,0,0
K160S51S.03,0.000146156,0,0.021923414,0.014907922,0,0,0,0.084185911,0,0,0,0,0,0,0.002046185,0.858228588,0.002046185,0,0,0,0,0,0.001169249,0.002192341,0.003069278,0,0,0,0,0,0.010084771,0,0
B160S1LG.03,0,0,0.012628138,0.015896598,0,0,0,0.575843114,0,0,0,0,0,0,0.08067152,0.136532462,0,0,0,0,0,0,0,0,0.178428168,0,0,0,0,0,0,0,0
J160RW31.03,0,0,0.173144417,0.002989731,0,0,0,0.095151436,0,0,0,0,0,0,0.008319251,0.698687118,0.000519953,0,0,0,0,0,0,0,0.021188093,0,0,0,0,0,0,0,0
B160W0N5.03,0.002192327,0,0.021425012,0.015645242,0,0,0,0.095764823,0,0,0,0,0,0,0.001295466,0.852914798,0.002790234,0,0,0,0,0.003089188,0,0.001993024,0.002889885,0,0,0,0,0,0,0,0
D160R9FG.03,0,0,0.05613677,8.51E-05,0,0,0,0,0,0,0,0,0,0,0.015650251,0.928042868,0,0,0,0,0,0,0,0,8.51E-05,0,0,0,0,0,0,0,0
F160TZMJ.03,0,0,0.042783354,0.011402397,0,0,0,0.041418965,0,0,0,0,0,0,0.000292369,0.892018322,0.000779651,0,0,0,0,0,0,0.005847383,0.001851671,0,0,0,0,0,0.003605886,0,0
K160T68B.03,0,0,0.017980414,0.014288008,0,0,0,0.072403275,0,0,0,0,0,0,0.000321079,0.877187349,0.000321079,0,0,0,0,0,0,0.014288008,0.003210788,0,0,0,0,0,0,0,0
B160S7BJ.03,0.000913242,0,0.122945205,0.016324201,0,0,0,0.090296804,0,0,0,0,0,0,0.000799087,0.757077626,0.000799087,0,0,0,0,0.004109589,0.000342466,0.004794521,0.001598174,0,0,0,0,0,0,0,0
G160T733.03,0.001286312,0,0.008253832,0.037838997,0,0.000107193,0,0.276342588,0,0,0,0,0,0,0.004823668,0.615392861,0.010183299,0,0,0,0,0.006002787,0,0,0.039768464,0,0,0,0,0,0,0,0
E160S27Z.03,0,0,0.249111901,0.003996448,0,0,0,0.060242747,0,0,0,0,0,0,0.000740083,0.683688573,0,0,0,0,0,0,0,0.000148017,0.002072232,0,0,0,0,0,0,0,0
K160S49X.03,0,0,0.16501845,0.014612546,0,0,0,0.187749077,0,0,0,0,0,0,0.004575646,0.547896679,0,0,0,0,0,0,0.000147601,0,0.08,0,0,0,0,0,0,0,0
K160S6BL.03,0.000177321,0,0.015692881,0.00265981,0,0,0,0.077134498,0,0,0,0,0,0,0.022431067,0.853799096,0,0,0,0,0,0.000265981,0.000354641,0,0.027484706,0,0,0,0,0,0,0,0
D160V3GC.03,0,0,0.073634204,0,0,0,0,0.197658636,0,0,0,0,0,0,0.00542925,0.714285714,0.00458093,0,0,0,0,0,0,0,0.003223617,0,0,0,0,0,0,0,0.001187648
E160SNFW.03,0.000162443,0,0.078784925,0.027777778,0,0,0,0.106562703,0,0,0,0,0,0,0.010558804,0.703703704,0.000812216,0.001137102,0,0,0,0.00877193,0,0.019655621,0.042072775,0,0,0,0,0,0,0,0
G160VKDP.03,0.000919842,0,0.134296978,0.006570302,0,0,0,0.073718791,0,0,0,0,0,0,0.002628121,0.77674113,0.001051248,0,0,0,0,0,0,0.001576873,0.002496715,0,0,0,0,0,0,0,0
G160VGBR.03,0,0,0.110134334,0.003555907,0,0,0,0.185104702,0,0,0,0,0,0,0.004938759,0.675523508,0.003654682,0,0,0,0,0,0,0.01560648,0.001481628,0,0,0,0,0,0,0,0
B160SPLK.03,0,0,0.004315816,0.011043412,0,0,0,0.06511805,0,0,0,0,0,0,0.000253872,0.908479309,0.000253872,0.000253872,0,0,0,0,0.000761615,0.009393247,0.000126936,0,0,0,0,0,0,0,0
K160W1YH.03,0,0,0.113415501,0.003673856,0,0,0,0.109149087,0,0,0,0,0,0,0.000118511,0.770443233,0.001540649,0,0,0,0,0,0,0.000355534,0.001185115,0,0,0,0,0,0.000118511,0,0
C160T4YF.03,7.60E-05,0,0.275089265,0.001215528,0,0,0,0.006685406,0,0,0,0,0,0,0.056446099,0.656841146,0.000683735,7.60E-05,0,0,0.000455823,0.000227912,0,0.000303882,0.001215528,0,0,0,0,0,0.000683735,0,0
H160R0CP.03,0,0,0.049814767,0.041356975,0,0,0,0.137095459,0,0,0,0,0,0,0.00943638,0.750460169,0.001630979,0.000302896,0,0,0,0,0,0,0.009902374,0,0,0,0,0,0,0,0
C160RVF4.03,0,0,0.147627417,0.042143395,0,7.17E-05,0,0.17524479,0,0,0.002367203,0,0,0,0.005272408,0.617337972,0.000681468,0,0,0,0.001076002,0.002690004,0.000609734,0.000573868,0.002259603,0,0,0,0,0,0.002044403,0,0
B160RN36.03,0,0,0.047956102,0.002674475,0,0,0,0.205611786,0,0,0,0,0,0,0.003296982,0.733590021,0.000461116,0.000484172,0,0,0,0,0,0.00308948,0.002397805,0,0,0,0,0,0.000438061,0,0
E160S4LL.04,0,0,0.064894918,0.007005449,0,2.22E-05,0,0.105726676,0,0,0,0,0,0,0.000778383,0.805470922,0.002223952,0,0,0,0,0.011319915,0.001734683,0,0.000800623,0,0,0,0,0,0,0,2.22E-05
K160R136.03,1.90E-05,0,0.04010106,0.211656092,0,3.80E-05,0,0.063466434,0,0,0.000208959,0,0,0,0.01762851,0.640914099,0.00398921,0,0,0,0.001120778,0.008054405,0.002127579,0,0.009536112,0,0,0,0,0,0.001139774,0,0
E160RSC7.03,0,0,0.006031577,0.005735912,0,0,0,0.098180671,0,0,0,0,0,0,0.143338655,0.703605149,0.003567698,0.001064396,0,0,0,0,0,0.000275955,0.021977805,0,0,0,0,0,0.016222183,0,0
G160QJ4G.03,0,0,0.053494427,0.001830608,0,0,0,0.051501098,0,0,0,0,0,0,0.146977463,0.491680905,0.000142381,0,0,0,2.03E-05,0.000183061,0,0,0.254169718,0,0,0,0,0,0,0,0
K160R8DV.03,0,0,0.042785773,0.00605005,0,0,0,0.20719131,0,0,0,0,0,4.58E-05,0.00517921,0.73285819,0.002062517,0.000160418,0,0,0,0,0,2.29E-05,0.00364378,0,0,0,0,0,0,0,0
B160S6F9.03,0,0,0.18407767,0.007508091,0,0,0,0.000550162,0,0,0,0,0,0,0.013656958,0.783268608,0.008122977,0,0,0,0,3.24E-05,0,0.00012945,0.002653722,0,0,0,0,0,0,0,0
F160Q322.03,0,0,0.457957706,0,0,0,0,0.045058481,0,0,0,0,0,0,0.019906833,0.380592513,0.007808573,0,0,0,3.35E-05,0.00010054,0,0,0.088541841,0,0,0,0,0,0,0,0
C160QPQK.03,1.62E-05,0,0.000646465,0.008872727,0,0,0,0,0,0,0,0,0,0,0.017761616,0.819862626,0.030707071,0,0,0,0,0,0,4.85E-05,0.122020202,0,0,6.46E-05,0,0,0,0,0
D160QVQG.03,0,0,0.024237128,0.052682411,0,0,0,0.179409939,0,0,0,0,0,0,0.00333433,0.707291834,0.000183963,0.001885621,0,0,0,0,0,0,0.030974774,0,0,0,0,0,0,0,0
A160S6S7.03,9.12E-05,0,0.22808565,0.033517854,0,0,0,0.027799745,0,0,0,0,0,0,0.082030537,0.601496441,0.000395401,0,0,0,0,0.011284141,3.04E-05,0.001672851,0.000182493,0,0,0,0,0,0.013413225,0,0
F160VVC4.03,0,0,0.002514201,0.002514201,0,0,0,0.070118261,0,0,0,0,0,0,0.002141726,0.903529193,9.31E-05,9.31E-05,0,0,0,0,0,0.018158115,0.000838067,0,0,0,0,0,0,0,0
E160R6QK.03,0,0,0.16851145,0.00019084,0,0,0,0,0,0,0,0,0,0,0.03778626,0.646946565,0,0,0,0,0,0,0,0,0.146564885,0,0,0,0,0,0,0,0
D160QXK9.03,0,0,0.000833036,0.000357015,0,0,0,0.085088659,0,0,0,0,0,0,0.15696775,0.719385934,0,0.00023801,0,0,0,0,0,0.00023801,0.036891586,0,0,0,0,0,0,0,0
G160S20J.03,0,0,0.267888615,0.006168488,0,0,0,0.090764892,0,0,0,0,0,0,0.00211491,0.614733874,0,0,0,0,0,0.003877335,0,0.011279521,0.002291153,0,0,0,0,0,0.000881213,0,0
J160TN6S.03,0.00046225,0,0.029583975,0.008782743,0,0,0,0.095531587,0,0,0,0,0,0,0.019876733,0.837442219,0.000154083,0.004160247,0,0,0,0,0,0.000154083,0.00385208,0,0,0,0,0,0,0,0
K160T77X.03,0,0,0.032164993,0.001389186,0,0,0,0.117012182,0,0,0,0,0,0,0.008335114,0.824107715,0.000427442,0,0,0,0,0.004488138,0.000213721,0.001175465,0.010365463,0,0,0,0,0,0.000320581,0,0
G160QVTL.03,0,0,0.006881565,0.000181094,0,0,0,0,0,0,0,0,0,0,0.366352771,0.62368707,0,0,0,0,0,0,0,0,0.002897501,0,0,0,0,0,0,0,0
K160S808.03,0,0,0.011733073,0.008066487,0,0,0,0.068565143,0,0,0,0,0,0,0.004399902,0.884258128,0.000366659,0.00012222,0,0,0,0.009410902,0,0.008555365,0.003055488,0,0,0,0,0,0.001466634,0,0
F160SJ13.04,0,0,0.09642165,0.011469647,0,0,0,0.242890621,0,0,0,0,0,0,0.000630943,0.639393393,0.003425121,0,0,0,0,2.25E-05,0.002275902,0,0.003470188,0,0,0,0,0,0,0,0
B160Q46H.04,0,0,0.026203668,0.002358879,0,0,0,0.287344341,0,0,0,0,0,0,0.000694863,0.653976265,0.000182859,0,0,0,0,0.003547461,0.000731435,0.024411652,0.000530291,0,0,0,0,0,1.83E-05,0,0
F160SGV8.04,0,0,0.103153627,0.001667907,0,0,0,0.335351928,0,0,0,0,0,0,0.018911498,0.527084242,0.000179621,0,0,0,0,0.003284494,0,0.008750096,0.001565266,0,0,0,0,0,5.13E-05,0,0
K160RTPR.03,0,0,0.213697812,0.002537422,0,0,0,0.091368502,0,0,0,0,0,0,0.003070493,0.668429357,0.007143162,0,0,0,0,0,0,0.009019574,0.001983027,0,0,0,0,0,0.00275065,0,0
J160R4GY.03,0,0,0.039096666,0.004158203,0,0,0,0.24440196,0,0,0,0,0,2.39E-05,0.001935715,0.703118652,0.00136217,0,0,0,0,0,0,0.003273987,0.002437567,0,0,0,0,0,0.000191182,0,0
A160R97Q.03,0,0,0.001868196,0.00724731,0,0,0,0.414739419,0,0,0,0,0,0,0.000483154,0.482542034,0.002061457,3.22E-05,0,0,0,0.020968885,0,0.018295433,0.051761902,0,0,0,0,0,0,0,0
K160SFXS.04,0,0,0.161172161,0.00195226,0,0,0,0.224429417,0,0,0,0,0,0,0.000986193,0.602081069,0.003059212,0,0,0,0,0,0,0.003381234,0.002938453,0,0,0,0,0,0,0,0
F160RC28.03,1.96E-05,0,0.338080459,0.008034101,0,0,0,0.127583091,0,0,0,0,0,0,0.005028679,0.508741259,0.004891176,0,0,0,0,0,0,0.00125717,0.0013161,0,0,0,0,0,0.005048322,0,0
E160Q5XG.03,0,0,0.026237448,0.007531325,0,0,0,0.143872745,0,0,0,0,0,0,0.021771972,0.789011819,0.000399893,2.22E-05,0,0,0,0.003310228,0.004998667,0.000644273,0.002199413,0,0,0,0,0,0,0,0
F160Q7JF.03,0,0,0.13511386,0.00118077,0,0,0,0.19465842,0,0,0,0,0,0,0.004610627,0.58318808,0.003092494,0,0,0,0,0,0,0.004666854,0.073039078,0,0,0,0,0,0.000449817,0,0
G160QHV6.03,0,0,0.458344215,0.002402716,0,0,0,0.143379472,0,0,0,0,0,0,0.003499608,0.381770697,0.002663881,0,0,0,0,0,0,0.002037085,0.005902324,0,0,0,0,0,0,0,0
B160R7ZK.03,0,0,0.324780059,0.010752688,0,0,0,0.089714348,0,0,0,0,0,0,0.036629738,0.511920278,0.000217226,0.001846421,0,0,0,0,0,2.72E-05,0.024112089,0,0,0,0,0,0,0,0
A160S945.03,0,0,0.283579986,0.005073996,0,0,0,0.080902044,0,0,0,0,0,0,0.051162791,0.554474982,0,0,0,0,0,0.003100775,0,0.01564482,0.006060606,0,0,0,0,0,0,0,0
E160QDKV.03,2.17E-05,0,0.000498699,8.67E-05,0,0,0,0,0,0,0,0,0,0,0.130832611,0.653816132,0.031808326,8.67E-05,0,0,0,0,0,0.000108413,0.182610581,0,0,0.000130095,0,0,0,0,0
C160S2KH.03,0,0,0.003493645,0.019153101,0,0,0,0.203374712,0,0,0,0,0,0,0.009341163,0.693872494,0.05228078,9.91E-05,0,0,0,0,0,0,0.018186774,0,0,0,0,0,0.000198221,0,0
K160SJ5V.03,0.000674878,0,0.060232833,0.011304201,0,0,0,0.115066644,0,0,0,0,0,0,0.001181036,0.804960351,0.000843597,0,0,0,0,0.001181036,0.000506158,0.003711827,0.000337439,0,0,0,0,0,0,0,0
F160SFSP.03,2.09E-05,0,0.084343403,0.011534677,0,0,0,0.181770604,0,0,0,0,0,0,0.046306182,0.642843685,0.001905001,0,0,0,0,0.02011765,0,0.000146539,0.011011325,0,0,0,0,0,0,0,0
G160S1WX.04,1.89E-05,0,0.087361402,0.019795622,0,0,0,0.164314992,0,0,0,0,0,0,0.051812395,0.645284373,0.002380008,0,0,0,0,0.018001171,0,7.56E-05,0.010955592,0,0,0,0,0,0,0,0
J160R776.03,0,0,0.04910953,0.018261835,0,0.000164521,0,0.127832847,0,0,0.000699214,0,0,0,0.004400938,0.746802122,0.001480689,0,0,0,0.000822605,0.006827623,0.003578333,0.000452433,0.03652367,0,0,0,0,0,0.003043639,0,0
G160TD79.03,9.29E-05,0,0.046565666,0.014871271,0,0,0,0.091923041,0,0,0,0,0,0,0.000650618,0.834835951,9.29E-05,0,0,0,0,0.004833163,0.000371782,0.003624872,0.0010224,0,0,0,0,0,0.001115345,0,0
H160V6W5.03,0,0,0.021800714,0.007390073,0,0,0,0.113068112,0,0,0,0,0,0,0.000246336,0.850351028,0.000615839,0,0,0,0,0.002463358,0,0.003695036,0.000369504,0,0,0,0,0,0,0,0
H160T9QX.03,0.000580552,0,0.022496372,0.020899855,0,0,0,0.1,0,0.000145138,0,0,0,0,0.000870827,0.832656023,0.000725689,0,0,0,0,0.006966618,0.000435414,0.013788099,0.000290276,0,0,0,0,0,0.000145138,0,0
C160TDJT.03,0,0,0.00756043,0.004578852,0,0,0,0.088488979,0,0,0,0,0,0,0.005537216,0.860717708,0.000319455,0.000106485,0,0,0,0.020871047,0,0.006921521,0.004898307,0,0,0,0,0,0,0,0
F160TDH1.03,0,0,0.042167594,0.002512112,0,0,0,0.123093486,0,0,0,0,0,0,0.000897183,0.805490759,0.000358873,0,0,0,0,0.003588731,0.000179437,0.021532388,0.000179437,0,0,0,0,0,0,0,0
A160TLHC.03,0.000120236,0,0.013466394,0.001082121,0,0,0,0.099675364,0,0,0,0,0,0,0.001683299,0.838884213,0.000601178,0.001082121,0,0,0,0.000961885,0.000240471,0.036070699,0.000480943,0,0,0,0,0,0.005651076,0,0
E160SPP8.03,0,0,0.328302961,0.024060364,0,0,0,0.060079727,0,0,0,0,0,0,0.000711845,0.573889522,0,0,0,0,0,0.005694761,0.000284738,0,0.000569476,0,0,0,0,0,0.006406606,0,0
D160SV72.03,0,0,0.019562036,0.000975535,0,0,0,0.334531358,0,0,0,0,0,0,0.002002413,0.567196365,0.000487767,0.002336149,0,0,0,0.002182117,0,0.070058789,0.000179704,0,0,0,0,0,0.000487767,0,0
B160RX6V.03,0,0,0.040155642,0.007315175,0,0,0,0.072840467,0,0,0,0,0,0,0.006225681,0.861322957,0.003735409,0,0,0,0,0,0.001089494,0.003735409,0.003579767,0,0,0,0,0,0,0,0
C160S60H.03,0,0,0.010433387,0.021554689,0,0,0,0.068447604,0,0,0,0,0,0,0.001031873,0.87755102,0.000917221,0.000229305,0,0,0,0,0.000917221,0.017885806,0.001031873,0,0,0,0,0,0,0,0
B160SN6N.03,9.29E-05,0,0.004457238,0.019036122,0,0,0,0.0106788,0,0,0,0,0,0,0.007614449,0.923484075,0.00102145,0,0,0,0,0.015786053,0,9.29E-05,0.017736094,0,0,0,0,0,0,0,0
F160T8L1.03,0.000137382,0,0.07926913,0.074323396,0,0,0,0.160049457,0,0,0,0,0,0,0.013875532,0.662728397,0.000274763,0,0,0,0,0.00728122,0,0,0.000549526,0,0,0,0,0,0.001511197,0,0
A160SG1R.03,0.001186803,0,0.00427249,0.0084263,0,0.000356041,0,0.099928792,0,0,0,0,0,0,0.011155946,0.853904581,0.002017565,0,0,0,0,0.008901021,0,0.000237361,0.009613102,0,0,0,0,0,0,0,0
G160SH2D.03,0,0,0.008267025,0.017050739,0,0,0,0.486824429,0,0,0,0,0,0,0.036478247,0.396093831,0,0.000206676,0,0,0,0,0,0,0.055079053,0,0,0,0,0,0,0,0
E160SJ20.03,0,0,0.020413755,0.004110152,0,0,0,0.18865598,0,0,0,0,0,0,0.000137005,0.768735443,0,0,0,0,0,0.00082203,0.00027401,0.016440608,0.000411015,0,0,0,0,0,0,0,0
H160S8N1.03,0.001864512,0,0.080236172,0.016034804,0,0,0,0.072529521,0,0,0,0,0,0,0.005407085,0.809011809,0.000310752,6.22E-05,0,0,0,0.01379739,0,0.000186451,0.000559354,0,0,0,0,0,0,0,0
K160SJLS.03,0,0,0.038991916,0.015374861,0,0,0,0.061657949,0,0,0,0,0,0,0.015691869,0.858456174,0.000158504,0,0,0,0,0.004438104,0.001902045,0,0.003328578,0,0,0,0,0,0,0,0
F160T770.03,0,0,0.059453471,0.024926145,0,0,0,0.187038405,0,0,0,0,0,0,0.000184638,0.709379616,0.001661743,0,0,0,0,0.015694239,0.000923191,0,0.000369276,0,0,0,0,0,0.000369276,0,0
A160RD69.03,2.30E-05,0,0.064536139,0.048775445,0,0,0,0.176308413,0,0,0,0,0,0,0.01982723,0.661351836,0.001952856,2.30E-05,0,0,2.30E-05,0.017024307,0.000666268,0.009281809,0.000206773,0,0,0,0,0,0,0,0
A160SPBG.03,0.000254755,0,0.04857337,0.002972147,0,0,0,0.072435462,0,0,0,0,0,0,0.00110394,0.862347147,0.000339674,0,0,0,0,0.010275136,0,0,0.00169837,0,0,0,0,0,0,0,0
J160T1C4.03,0.000459982,0,0.003334867,0.006554738,0,0,0,0.129829807,0,0,0,0,0,0,0.004714811,0.841191352,0.000459982,0,0,0,0,0.006554738,0,0,0.006899724,0,0,0,0,0,0,0,0
F160SDHY.03,0,0,0.011082964,0.025965801,0,0,0,0.043302723,0,0,0,0,0,0,0.000712476,0.845155161,0.000554148,0,0,0,0,0,0,0.003008233,0.069268524,0,0,0,0,0,0.000949968,0,0
D160S9SQ.03,0.00017094,0,0.211794872,0.048376068,0,0,0,0.086495726,0,0,0,0,0,0,0.00034188,0.598803419,0.001367521,0.038290598,0,0,0,0.002222222,0,0.008205128,0.003931624,0,0,0,0,0,0,0,0
E160T70L.03,0.000235128,0,0.001058077,0.004114743,0,0,0,0.212085587,0,0,0,0,0,0,0.002703974,0.762285446,0.000117564,0.000117564,0,0,0,0.007524101,0.000352692,0,0.009405126,0,0,0,0,0,0,0,0
H160TR3H.03,0,0,0.042834218,0.004443896,0,0,0,0.041599802,0,0,0,0,0,0,0.009875324,0.883471176,0.00160474,0,0,0,0,0.014936428,0,0,0.001234416,0,0,0,0,0,0,0,0
D160VYZ0.03,0,0,0.005114544,0.000639318,0,0,0,0.132658498,0,0,0,0,0,0,0.004794885,0.774427278,0.000106553,0,0,0,0,0.000852424,0,0.080447523,0.000958977,0,0,0,0,0,0,0,0
B160S1Q2.03,0.00015528,0,0.095496894,0.136801242,0,0,0,0.152950311,0,0,0,0,0,0,0.043944099,0.397670807,0,0,0,0,0,0,0,0,0.172981366,0,0,0,0,0,0,0,0
C160TFNJ.03,0.001086788,0,0.011954665,0.01381773,0,0,0,0.182269834,0,0,0,0,0,0,0.016612327,0.685142059,0.000310511,0.031516845,0,0,0,0.002484086,0.000465766,0.020648968,0.033690421,0,0,0,0,0,0,0,0
A160VTFL.03,0,0,0.066273768,0.008117425,0,0,0,0.259868787,0,0,0,0,0,0,0.001556766,0.658289781,0.003558323,0,0,0,0,0,0,0.001111976,0.001223174,0,0,0,0,0,0,0,0
C160S2NJ.03,0,0,0.042428346,0.012976755,0,0,0,0.039381629,0,0,0,0,0,0,0.000225683,0.891446626,0.000112841,0,0,0,0,0.000789889,0.000564207,0.010381404,0.00169262,0,0,0,0,0,0,0,0
K160T3VG.03,0,0,0.224124752,0,0,0,0,0.001375936,0,0,0,0,0,0,0.003516282,0.709983183,0.005656627,0,0,0,0,0,0,0,0.05534322,0,0,0,0,0,0,0,0
G160R8HL.03,0.000253485,0,0.139670469,0.001013942,0,0,0,0.147148289,0,0,0,0,0,0,0.001647655,0.697591888,0,0,0,0,0,0,0,0.000380228,0.012294043,0,0,0,0,0,0,0,0
C160SL9N.03,0,0,0.04920778,0.002447507,0,0,0,0.000128816,0,0,0,0,0,0,0.013525699,0.932371506,0.000128816,0.00167461,0,0,0,0,0,0,0.000515265,0,0,0,0,0,0,0,0
F160S952.03,0,0,0.162843124,0.003713035,0,0.001193476,0,0.05662379,0,0,0,0,0,0,0.000397825,0.762630951,0.000265217,0,0,0,0,0,0,0,0.012332582,0,0,0,0,0,0,0,0
G160RPTB.03,0,0,0.005661199,0,0,0,0,0.000145159,0,0,0,0,0,0,0.044273479,0.735810713,0,0,0,0,0,0,0,0,0.21410945,0,0,0,0,0,0,0,0
F160T9N6.03,0,0,0.005343906,0,0,0,0,0,0,0,0,0,0,0,0.003102913,0.814687123,0.012756421,0,0,0,0,0,0,0,0.164109636,0,0,0,0,0,0,0,0
D160T96B.03,0,0,0.031538707,0.006159074,0,0,0,0.086014654,0,0,0,0,0,0,0.002973346,0.796325794,0.00456621,0,0,0,0,0.067006478,0,0,0.005309547,0,0,0.000106191,0,0,0,0,0
F160SJFC.03,0,0,0.097176384,0.001466813,0,0.000122234,0,0.106466202,0,0,0,0,0,0,0.000366703,0.788412175,0.000366703,0,0,0,0,0.00220022,0,0,0.003422564,0,0,0,0,0,0,0,0
B160SP9K.03,0,0,0.000420743,0.000420743,0,0,0,0.000631114,0,0,0,0,0,0,0.00557484,0.98716735,0.000315557,0.000315557,0,0,0,0.000105186,0,0.000105186,0.004943726,0,0,0,0,0,0,0,0
B160RXQR.03,0,0,0.323951863,0.01552795,0,0,0,0,0,0,0,0,0,0,0.029309006,0.200892857,0,0,0,0,0,0,0,0,0.430318323,0,0,0,0,0,0,0,0
E160V4M3.03,0.000174338,0,0.078103208,0.014644351,0,0,0,0.128312413,0,0,0,0,0,0,0.011680614,0.72402371,0.001569038,0.008716876,0,0,0,0,0,0.02179219,0.005404463,0,0,0,0,0,0.005578801,0,0
E160V3WX.03,0,0,0.028979754,0.009659918,0,0,0,0.156543602,0,0,0,0,0,0,0.176789731,0.557099378,0,0.062855631,0,0,0,0.000793966,0.000132328,0.000529311,0.006616382,0,0,0,0,0,0,0,0
A160VK9Q.03,0,0,0.022635216,0.016797713,0,0,0,0.124731951,0,0,0,0,0,0,0.003097451,0.826900167,0,0.000357398,0,0,0,0.000119133,0,0.005360972,0,0,0,0,0,0,0,0,0
C160RZ8F.03,0,0,0.1231082,0.014117913,0,0,0,0.150779309,0,0,0,0,0,0,0.001807093,0.697876666,0.002597696,0,0,0,0,0,0,0.000112943,0.009600181,0,0,0,0,0,0,0,0
B160T6ZP.03,0,0,0.028213533,0.008311871,0,0,0,0.178880824,0,0,0,0,0,0,0.004448607,0.761765395,0.000234137,0.000117069,0,0,0,0.005385156,0,0.006204636,0.006438773,0,0,0,0,0,0,0,0
F160QNR2.03,6.84E-05,0,0.122380094,0.002303464,0,0,0,0.23082537,0,0,0,0,0,0,0.007115652,0.481401236,0,0,0,0,0,0.080598445,0,0.003284147,0.072023171,0,0,0,0,0,0,0,0
D160S3L6.04,0,0,0.104674797,0.005826558,0,0,0,0.330691057,0,0,0,0,0,0,0.006842818,0.434033424,0,0,0,0,2.26E-05,0.05767841,0,0.003387534,0.056842818,0,0,0,0,0,0,0,0
J160Q7XT.03,0,0,0.480476761,0.060204268,0,0,0,0.225568032,0,0,0,0,0,0,0.01557392,0.166419623,0.000304575,0,0,0,0,4.06E-05,0,2.03E-05,0.051391906,0,0,0,0,0,0,0,0
